id_cliente,sexo,uf,renda,cidade,nome,data_nascimento
3103,F,DF,10073.0,Brasília,Cliente_03103,1965-02-03 07:00:20
3104,M,RJ,2736.0,Rio de Janeiro,Cliente_03104,1999-06-11 01:11:24
3105,M,PR,3880.0,Londrina,Cliente_03105,1971-06-01 11:56:10
3106,F,RS,8677.0,Caxias do Sul,Cliente_03106,1988-08-15 19:12:55
3107,M,GO,16038.0,Anápolis,Cliente_03107,1977-07-13 21:00:17
3108,M,SC,13471.0,Joinville,Cliente_03108,1982-05-25 17:30:53
3109,F,RJ,11797.0,Rio de Janeiro,Cliente_03109,1998-08-04 04:23:34
3110,M,SP,3017.0,São Paulo,Cliente_03110,1996-04-12 18:23:31
3111,F,BA,19417.0,Vitória da Conquista,Cliente_03111,1970-07-30 18:49:00
3112,F,PR,7387.0,Maringá,Cliente_03112,1964-04-22 05:12:52
3113,M,RJ,12986.0,Rio de Janeiro,Cliente_03113,1958-07-18 02:09:41
3114,M,SP,21373.0,Santos,Cliente_03114,1970-05-26 10:00:08
3115,M,PR,6142.0,Curitiba,Cliente_03115,1999-07-13 01:17:20
3116,F,SP,,Campinas,Cliente_03116,2006-09-28 05:47:08
3117,F,GO,23203.0,Goiânia,Cliente_03117,1974-10-01 16:55:22
3118,M,SP,12923.0,São Paulo,Cliente_03118,1976-03-05 15:15:24
3119,M,PR,21650.0,Maringá,Cliente_03119,1981-04-27 20:17:05
3120,M,SP,22844.0,São Paulo,Cliente_03120,1969-10-17 23:21:43
3121,M,SC,12899.0,Joinville,Cliente_03121,1975-11-18 11:48:06
3122,F,RJ,7561.0,Niterói,Cliente_03122,1957-07-26 21:07:01
3123,M,PR,14185.0,Maringá,Cliente_03123,1969-08-03 21:27:27
3124,F,SC,23741.0,Blumenau,Cliente_03124,2005-01-27 12:23:59
3125,F,SP,5987.0,São Paulo,Cliente_03125,1992-11-15 10:54:27
3126,M,SP,13518.0,Santos,Cliente_03126,1962-12-05 16:51:34
3127,M,PE,9250.0,Caruaru,Cliente_03127,2004-04-01 08:35:18
3128,M,PR,18961.0,Maringá,Cliente_03128,1970-01-12 07:53:02
3129,F,GO,19184.0,Rio Verde,Cliente_03129,2006-08-09 17:13:33
3130,M,SP,11850.0,Campinas,Cliente_03130,1956-11-30 02:05:53
3131,M,BA,15910.0,Salvador,Cliente_03131,1977-09-29 11:17:30
3132,F,DF,24533.0,Brasília,Cliente_03132,1962-08-09 13:06:25
3133,M,RS,16605.0,Porto Alegre,Cliente_03133,1980-10-25 03:12:43
3134,F,DF,20413.0,Brasília,Cliente_03134,1985-10-14 17:59:16
3135,M,GO,4760.0,Rio Verde,Cliente_03135,1973-07-21 03:33:07
3136,F,RJ,18247.0,Niterói,Cliente_03136,1981-03-02 09:23:11
3137,M,MG,16074.0,Uberlândia,Cliente_03137,1993-12-14 00:12:12
3138,M,BA,15212.0,Feira de Santana,Cliente_03138,1987-08-13 02:50:39
3139,F,MG,18729.0,Belo Horizonte,Cliente_03139,1992-03-06 00:58:14
3140,F,SP,20916.0,Campinas,Cliente_03140,1995-05-27 22:08:01
3141,M,RJ,19211.0,Niterói,Cliente_03141,1979-07-08 21:14:56
3142,F,SC,4755.0,Florianópolis,Cliente_03142,1964-06-06 08:02:52
3143,F,SP,23020.0,Campinas,Cliente_03143,1981-09-03 10:19:54
3144,F,MG,24992.0,Belo Horizonte,Cliente_03144,1993-11-27 13:36:36
3145,F,SP,4737.0,Santos,Cliente_03145,1967-08-10 09:41:48
3146,M,RS,13933.0,Pelotas,Cliente_03146,1978-01-11 13:30:30
3147,M,PE,10997.0,Petrolina,Cliente_03147,2004-01-19 10:56:44
3148,F,RS,17850.0,Pelotas,Cliente_03148,1983-05-10 23:44:39
3149,F,RJ,23552.0,Campos,Cliente_03149,1974-10-30 08:45:30
3150,F,SC,17441.0,Florianópolis,Cliente_03150,1989-03-09 06:47:35
3151,F,RS,24196.0,Porto Alegre,Cliente_03151,1997-07-29 06:33:45
3152,M,PR,11724.0,Curitiba,Cliente_03152,1963-02-07 05:08:40
3153,M,SC,10456.0,Joinville,Cliente_03153,1996-02-04 06:24:58
3154,F,MG,6965.0,Juiz de Fora,Cliente_03154,2001-04-08 07:11:06
3155,F,RS,18382.0,Caxias do Sul,Cliente_03155,1993-05-05 21:48:11
3156,F,PE,23946.0,Caruaru,Cliente_03156,1994-03-22 02:18:08
3157,M,SC,4444.0,Joinville,Cliente_03157,1993-01-27 02:21:26
3158,F,SP,7356.0,Santos,Cliente_03158,1969-03-12 19:08:09
3159,M,PE,13496.0,Caruaru,Cliente_03159,2006-11-09 21:59:35
3160,F,SP,14152.0,Santos,Cliente_03160,2004-05-01 13:06:45
3161,M,RS,7577.0,Pelotas,Cliente_03161,1998-05-06 11:55:05
3162,F,BA,1635.0,Vitória da Conquista,Cliente_03162,1995-09-27 06:47:59
3163,M,BA,17273.0,Feira de Santana,Cliente_03163,1973-04-21 23:49:47
3164,F,MG,10792.0,Juiz de Fora,Cliente_03164,2007-03-03 01:53:10
3165,F,PE,5533.0,Petrolina,Cliente_03165,1977-02-21 05:05:38
3166,F,SP,24584.0,São Paulo,Cliente_03166,2006-01-24 22:47:49
3167,M,GO,21997.0,Anápolis,Cliente_03167,1988-07-27 19:01:05
3168,F,PE,15678.0,Recife,Cliente_03168,1963-11-30 12:27:01
3169,M,PR,8046.0,Curitiba,Cliente_03169,1974-11-15 05:09:13
3170,M,MG,9896.0,Uberlândia,Cliente_03170,1987-05-26 01:31:46
3171,F,DF,22478.0,Brasília,Cliente_03171,1975-10-08 12:37:00
3172,F,DF,12063.0,Brasília,Cliente_03172,1964-04-02 12:37:27
3173,F,SP,,São Paulo,Cliente_03173,1981-02-22 09:38:11
3174,M,BA,18445.0,Vitória da Conquista,Cliente_03174,1955-11-03 14:22:06
3175,F,SC,23284.0,Florianópolis,Cliente_03175,1969-06-28 08:15:39
3176,M,PR,4814.0,Curitiba,Cliente_03176,2000-02-26 16:25:17
3177,M,DF,21844.0,Brasília,Cliente_03177,1997-02-23 06:02:27
3178,F,SP,20095.0,Santos,Cliente_03178,1968-12-01 07:41:26
3179,F,SP,20255.0,São Paulo,Cliente_03179,1962-02-18 08:06:15
3180,F,RS,24858.0,Pelotas,Cliente_03180,1966-02-09 12:00:11
3181,F,BA,14427.0,Feira de Santana,Cliente_03181,1994-12-05 09:42:01
3182,F,PE,4181.0,Recife,Cliente_03182,1965-10-29 23:44:39
3183,F,SC,4306.0,Joinville,Cliente_03183,2006-10-11 13:35:57
3184,M,RS,13461.0,Porto Alegre,Cliente_03184,1970-07-08 20:21:39
3185,M,DF,20139.0,Brasília,Cliente_03185,1965-04-28 07:52:01
3186,M,SC,14102.0,Blumenau,Cliente_03186,1964-06-20 12:37:45
3187,F,MG,10592.0,Belo Horizonte,Cliente_03187,1971-10-13 16:12:31
3188,M,BA,7882.0,Feira de Santana,Cliente_03188,1989-12-14 07:14:28
3189,M,DF,11442.0,Brasília,Cliente_03189,1998-12-03 20:34:30
3190,M,SP,22783.0,Santos,Cliente_03190,1987-03-08 01:58:22
3191,M,DF,4659.0,Brasília,Cliente_03191,1964-06-06 11:32:05
3192,M,GO,7156.0,Rio Verde,Cliente_03192,1973-01-18 20:57:59
3193,F,RJ,2952.0,Niterói,Cliente_03193,1978-01-10 03:12:41
3194,F,RJ,10935.0,Niterói,Cliente_03194,1955-09-27 16:37:48
3195,M,DF,20206.0,Brasília,Cliente_03195,1988-06-20 15:08:21
3196,M,GO,11362.0,Goiânia,Cliente_03196,1957-07-15 00:25:09
3197,M,DF,11719.0,Brasília,Cliente_03197,1973-02-13 15:03:17
3198,F,RJ,24981.0,Rio de Janeiro,Cliente_03198,1970-06-17 06:01:23
3199,F,RS,3268.0,Pelotas,Cliente_03199,1982-04-13 16:40:44
3200,M,MG,7596.0,Uberlândia,Cliente_03200,1966-02-08 08:36:47
3201,F,RJ,6685.0,Niterói,Cliente_03201,1980-08-31 13:49:06
3202,F,MG,13355.0,Belo Horizonte,Cliente_03202,1994-12-20 01:01:04
3203,M,SP,11994.0,São Paulo,Cliente_03203,2002-09-10 17:58:25
3204,F,MG,15960.0,Juiz de Fora,Cliente_03204,1990-10-22 22:16:49
3205,F,RS,2669.0,Caxias do Sul,Cliente_03205,1987-09-03 06:37:26
3206,M,GO,22594.0,Anápolis,Cliente_03206,1991-12-03 00:50:21
3207,F,MG,8090.0,Uberlândia,Cliente_03207,1984-05-28 23:37:25
3208,F,SC,18270.0,Joinville,Cliente_03208,1961-01-18 07:07:58
3209,M,PE,20314.0,Recife,Cliente_03209,2006-07-08 11:34:44
3210,F,RJ,19289.0,Rio de Janeiro,Cliente_03210,2007-12-25 08:49:46
3211,F,GO,1623.0,Goiânia,Cliente_03211,1959-05-06 22:48:19
3212,M,PR,21881.0,Maringá,Cliente_03212,1993-11-03 05:50:05
3213,M,SP,17126.0,Campinas,Cliente_03213,1988-10-31 16:35:38
3214,M,PE,7409.0,Recife,Cliente_03214,1967-07-19 05:12:02
3215,F,SC,5396.0,Joinville,Cliente_03215,1980-06-25 10:40:17
3216,M,BA,9566.0,Salvador,Cliente_03216,1962-11-17 12:36:06
3217,F,RS,10873.0,Pelotas,Cliente_03217,1957-11-23 03:36:45
3218,M,DF,18611.0,Brasília,Cliente_03218,1985-05-06 06:18:27
3219,F,PE,8539.0,Recife,Cliente_03219,2003-08-23 15:47:08
3220,M,GO,13576.0,Rio Verde,Cliente_03220,1969-01-13 15:05:43
3221,M,GO,5170.0,Anápolis,Cliente_03221,1996-05-18 21:12:16
3222,M,GO,19025.0,Goiânia,Cliente_03222,1995-06-18 13:41:27
3223,M,SP,12067.0,São Paulo,Cliente_03223,1997-04-19 13:22:44
3224,F,MG,21915.0,Belo Horizonte,Cliente_03224,1996-08-29 15:42:35
3225,M,RJ,16529.0,Niterói,Cliente_03225,1963-02-15 14:16:48
3226,M,BA,17293.0,Vitória da Conquista,Cliente_03226,1964-12-05 18:09:16
3227,F,DF,10050.0,Brasília,Cliente_03227,1981-11-01 00:59:33
3228,M,GO,16838.0,Rio Verde,Cliente_03228,1989-11-24 22:23:09
3229,F,DF,21626.0,Brasília,Cliente_03229,1977-11-23 10:17:12
3230,M,PR,20728.0,Curitiba,Cliente_03230,1989-10-02 04:34:48
3231,M,SP,20095.0,Campinas,Cliente_03231,2003-12-22 08:14:00
3232,M,GO,2472.0,Rio Verde,Cliente_03232,1978-11-11 14:03:06
3233,F,PR,1860.0,Maringá,Cliente_03233,1957-11-20 16:57:55
3234,M,BA,4132.0,Vitória da Conquista,Cliente_03234,1968-10-05 19:42:29
3235,M,BA,4690.0,Vitória da Conquista,Cliente_03235,1983-03-31 03:46:05
3236,M,RJ,6448.0,Campos,Cliente_03236,1982-12-25 13:28:43
3237,F,SC,16846.0,Florianópolis,Cliente_03237,1957-11-13 11:53:13
3238,F,RJ,17054.0,Rio de Janeiro,Cliente_03238,1969-10-03 15:04:04
3239,M,MG,19508.0,Belo Horizonte,Cliente_03239,1960-05-01 08:02:57
3240,F,DF,13620.0,Brasília,Cliente_03240,1976-11-30 01:54:20
3241,M,RS,19640.0,Pelotas,Cliente_03241,1986-05-28 11:47:12
3242,M,BA,9318.0,Vitória da Conquista,Cliente_03242,1991-12-22 15:07:32
3243,M,RS,6619.0,Pelotas,Cliente_03243,1963-12-26 08:21:08
3244,M,SP,23910.0,São Paulo,Cliente_03244,2001-09-25 10:47:36
3245,M,PE,14453.0,Petrolina,Cliente_03245,1958-10-13 14:05:26
3246,M,GO,16400.0,Goiânia,Cliente_03246,1971-11-25 03:31:21
3247,M,SP,24859.0,Santos,Cliente_03247,2001-03-05 20:07:56
3248,F,BA,2475.0,Salvador,Cliente_03248,1971-10-23 21:03:35
3249,F,PR,17765.0,Londrina,Cliente_03249,1958-01-25 05:35:25
3250,F,DF,5818.0,Brasília,Cliente_03250,1971-05-11 03:31:13
3251,F,RS,23807.0,Pelotas,Cliente_03251,1957-05-06 04:34:25
3252,F,RJ,3813.0,Campos,Cliente_03252,1983-05-02 22:14:06
3253,F,PE,18671.0,Recife,Cliente_03253,1999-12-13 11:46:39
3254,F,SC,20312.0,Blumenau,Cliente_03254,1992-08-31 04:28:07
3255,M,SP,10247.0,São Paulo,Cliente_03255,1984-10-30 18:54:29
3256,M,SC,11801.0,Florianópolis,Cliente_03256,1995-09-04 12:26:31
3257,M,RS,16548.0,Caxias do Sul,Cliente_03257,1965-12-11 04:53:44
3258,M,RS,14634.0,Caxias do Sul,Cliente_03258,1971-04-01 03:43:20
3259,F,GO,8164.0,Rio Verde,Cliente_03259,1991-12-15 10:38:23
3260,F,PR,14882.0,Maringá,Cliente_03260,1984-01-07 18:06:18
3261,M,PR,12341.0,Curitiba,Cliente_03261,1983-03-30 14:35:35
3262,M,MG,13927.0,Belo Horizonte,Cliente_03262,1958-10-16 19:06:06
3263,F,RJ,8983.0,Rio de Janeiro,Cliente_03263,1973-02-06 20:28:33
3264,M,BA,2863.0,Salvador,Cliente_03264,1984-12-07 13:16:07
3265,M,BA,5459.0,Vitória da Conquista,Cliente_03265,1957-03-12 04:41:04
3266,M,RS,3249.0,Caxias do Sul,Cliente_03266,1958-11-01 02:09:03
3267,M,SP,24555.0,Santos,Cliente_03267,1955-10-29 10:34:08
3268,F,DF,,Brasília,Cliente_03268,1996-12-04 21:08:42
3269,M,BA,9134.0,Vitória da Conquista,Cliente_03269,1979-12-09 04:58:08
3270,M,BA,12114.0,Vitória da Conquista,Cliente_03270,1964-02-06 23:30:40
3271,F,SP,11782.0,Campinas,Cliente_03271,1966-07-29 11:06:43
3272,F,RJ,21819.0,Campos,Cliente_03272,1960-02-18 16:47:25
3273,M,PE,5458.0,Caruaru,Cliente_03273,1976-01-07 06:02:19
3274,F,PR,16912.0,Curitiba,Cliente_03274,1958-11-29 11:32:43
3275,M,GO,5359.0,Rio Verde,Cliente_03275,1985-06-13 05:10:55
3276,M,GO,9550.0,Goiânia,Cliente_03276,1994-02-10 16:01:39
3277,F,GO,,Goiânia,Cliente_03277,1988-12-24 10:51:09
3278,M,SP,19541.0,São Paulo,Cliente_03278,1989-06-09 17:39:53
3279,M,GO,7685.0,Rio Verde,Cliente_03279,1970-11-03 08:29:30
3280,M,RS,22312.0,Porto Alegre,Cliente_03280,1983-12-26 07:23:39
3281,M,MG,18923.0,Juiz de Fora,Cliente_03281,1984-02-16 21:15:21
3282,F,SP,20000.0,São Paulo,Cliente_03282,1999-07-20 12:17:06
3283,F,SP,15888.0,Santos,Cliente_03283,2000-03-02 16:51:26
3284,M,PR,10376.0,Maringá,Cliente_03284,2004-01-29 11:29:13
3285,F,GO,5518.0,Rio Verde,Cliente_03285,1997-09-16 21:18:14
3286,M,SC,11489.0,Florianópolis,Cliente_03286,1975-03-27 21:24:26
3287,M,PE,19708.0,Petrolina,Cliente_03287,1991-12-11 00:11:28
3288,M,MG,21418.0,Belo Horizonte,Cliente_03288,1972-05-15 15:53:17
3289,M,SP,24554.0,Campinas,Cliente_03289,2006-10-23 12:43:57
3290,M,MG,9952.0,Belo Horizonte,Cliente_03290,1994-09-19 20:01:45
3291,F,SP,5071.0,São Paulo,Cliente_03291,1978-04-03 13:39:28
3292,M,RJ,21076.0,Campos,Cliente_03292,1996-06-09 11:31:02
3293,F,PR,22837.0,Curitiba,Cliente_03293,1997-03-18 23:29:34
3294,F,RS,11180.0,Caxias do Sul,Cliente_03294,1979-01-04 06:26:49
3295,M,RJ,15818.0,Campos,Cliente_03295,1960-12-25 17:48:57
3296,M,DF,22159.0,Brasília,Cliente_03296,1971-01-10 15:47:57
3297,M,GO,18238.0,Goiânia,Cliente_03297,1964-01-05 10:02:59
3298,M,DF,6529.0,Brasília,Cliente_03298,1986-11-12 22:07:44
3299,M,PE,17168.0,Recife,Cliente_03299,1999-05-02 22:41:12
3300,F,SC,4274.0,Blumenau,Cliente_03300,1989-07-23 03:41:02
3301,M,RS,18472.0,Pelotas,Cliente_03301,1985-07-31 11:24:49
3302,M,RJ,15548.0,Rio de Janeiro,Cliente_03302,1997-10-25 04:21:23
3303,F,MG,2104.0,Belo Horizonte,Cliente_03303,1967-06-29 20:46:43
3304,F,MG,11920.0,Juiz de Fora,Cliente_03304,1997-05-15 22:25:27
3305,M,PE,9865.0,Petrolina,Cliente_03305,1981-10-24 05:55:29
3306,F,SP,16189.0,Campinas,Cliente_03306,1965-04-04 13:45:46
3307,M,MG,18237.0,Uberlândia,Cliente_03307,2003-12-18 03:57:24
3308,F,GO,17514.0,Anápolis,Cliente_03308,1983-05-17 05:42:49
3309,F,SC,23318.0,Blumenau,Cliente_03309,1986-11-01 06:03:51
3310,M,PR,1933.0,Maringá,Cliente_03310,2007-06-17 14:55:59
3311,F,GO,12644.0,Rio Verde,Cliente_03311,1995-09-02 16:13:09
3312,F,SC,2367.0,Florianópolis,Cliente_03312,2003-08-30 09:28:19
3313,F,PE,15840.0,Petrolina,Cliente_03313,1984-05-24 19:56:49
3314,F,GO,13337.0,Goiânia,Cliente_03314,1968-04-22 06:00:36
3315,F,PR,15791.0,Maringá,Cliente_03315,1997-03-23 02:05:22
3316,F,PR,10287.0,Maringá,Cliente_03316,2002-02-16 16:09:03
3317,M,BA,23648.0,Salvador,Cliente_03317,1993-07-01 15:02:03
3318,M,SP,1893.0,Santos,Cliente_03318,1986-07-23 10:21:06
3319,F,PE,13556.0,Petrolina,Cliente_03319,1959-09-11 11:49:58
3320,M,GO,11892.0,Rio Verde,Cliente_03320,1997-11-01 11:18:10
3321,M,RS,13689.0,Caxias do Sul,Cliente_03321,1969-12-17 21:02:59
3322,M,RS,14641.0,Pelotas,Cliente_03322,1985-03-04 02:35:02
3323,F,PE,21638.0,Recife,Cliente_03323,1988-06-18 17:43:09
3324,M,GO,22254.0,Goiânia,Cliente_03324,1990-09-01 14:47:53
3325,F,RJ,13121.0,Rio de Janeiro,Cliente_03325,1999-11-29 01:31:37
3326,M,RJ,22405.0,Campos,Cliente_03326,1975-12-24 14:51:40
3327,F,SP,22462.0,São Paulo,Cliente_03327,1978-05-22 02:42:57
3328,F,GO,20010.0,Anápolis,Cliente_03328,1982-02-10 05:33:13
3329,M,PR,9830.0,Curitiba,Cliente_03329,1975-03-02 12:12:54
3330,M,MG,22077.0,Juiz de Fora,Cliente_03330,2001-12-20 22:22:23
3331,F,RS,5460.0,Caxias do Sul,Cliente_03331,1980-06-27 08:27:26
3332,M,GO,2163.0,Goiânia,Cliente_03332,1958-01-06 01:15:05
3333,M,GO,16033.0,Anápolis,Cliente_03333,1998-07-18 17:51:46
3334,M,MG,20716.0,Belo Horizonte,Cliente_03334,2006-11-09 08:22:18
3335,F,MG,15991.0,Juiz de Fora,Cliente_03335,1979-12-14 00:54:46
3336,F,SC,10765.0,Joinville,Cliente_03336,1984-08-07 02:29:57
3337,M,BA,6074.0,Salvador,Cliente_03337,2004-10-03 17:15:05
3338,M,SP,24255.0,São Paulo,Cliente_03338,1988-03-08 09:55:07
3339,M,RS,24176.0,Caxias do Sul,Cliente_03339,1978-01-26 16:07:08
3340,F,MG,23061.0,Uberlândia,Cliente_03340,1973-04-29 16:58:06
3341,F,RJ,24890.0,Niterói,Cliente_03341,1981-11-10 22:51:41
3342,M,PE,21062.0,Caruaru,Cliente_03342,2006-12-16 02:50:22
3343,M,RJ,7046.0,Rio de Janeiro,Cliente_03343,1970-06-30 02:11:08
3344,M,SC,22374.0,Florianópolis,Cliente_03344,1994-03-29 11:46:55
3345,M,SC,22780.0,Florianópolis,Cliente_03345,1980-05-04 06:34:15
3346,M,MG,1685.0,Juiz de Fora,Cliente_03346,1974-10-22 07:02:04
3347,M,SC,22537.0,Joinville,Cliente_03347,1988-08-26 19:23:39
3348,F,PR,19864.0,Curitiba,Cliente_03348,1995-09-03 09:15:40
3349,M,DF,22425.0,Brasília,Cliente_03349,2000-11-20 13:31:31
3350,F,GO,9308.0,Anápolis,Cliente_03350,1958-04-22 20:34:24
3351,M,GO,2329.0,Anápolis,Cliente_03351,2002-01-16 11:59:21
3352,M,MG,21403.0,Belo Horizonte,Cliente_03352,2003-10-16 07:54:42
3353,F,SC,15060.0,Joinville,Cliente_03353,1993-04-07 01:12:05
3354,F,PE,13020.0,Caruaru,Cliente_03354,1995-12-13 21:51:46
3355,F,PR,13040.0,Londrina,Cliente_03355,1996-02-19 14:12:45
3356,F,SP,23793.0,Campinas,Cliente_03356,1957-12-29 22:22:35
3357,M,SC,12177.0,Joinville,Cliente_03357,1988-02-18 00:24:03
3358,F,PR,14303.0,Curitiba,Cliente_03358,1979-06-19 15:01:08
3359,M,BA,15388.0,Salvador,Cliente_03359,1999-03-16 15:36:22
3360,F,SP,14734.0,Campinas,Cliente_03360,1988-05-16 00:17:47
3361,M,GO,2725.0,Anápolis,Cliente_03361,2003-01-14 16:10:02
3362,M,BA,7274.0,Feira de Santana,Cliente_03362,1977-01-23 07:02:30
3363,M,MG,14543.0,Juiz de Fora,Cliente_03363,1970-11-20 05:02:15
3364,M,RS,17663.0,Caxias do Sul,Cliente_03364,1992-04-16 19:51:57
3365,M,MG,4344.0,Juiz de Fora,Cliente_03365,1956-05-20 17:49:52
3366,M,PE,8847.0,Petrolina,Cliente_03366,1988-06-29 19:35:17
3367,F,PR,20617.0,Maringá,Cliente_03367,1981-11-17 04:26:02
3368,M,RS,22304.0,Porto Alegre,Cliente_03368,1990-11-22 06:10:16
3369,F,SP,5496.0,Santos,Cliente_03369,2007-12-29 05:57:26
3370,F,SP,11190.0,Campinas,Cliente_03370,2005-05-27 01:13:40
3371,M,BA,3188.0,Feira de Santana,Cliente_03371,1973-02-05 19:02:20
3372,F,PE,15787.0,Recife,Cliente_03372,2007-12-02 11:59:25
3373,M,GO,20331.0,Goiânia,Cliente_03373,1969-07-09 18:51:21
3374,F,SC,18751.0,Joinville,Cliente_03374,2004-12-24 17:01:14
3375,M,SC,14004.0,Florianópolis,Cliente_03375,1979-11-27 01:42:48
3376,F,RS,8452.0,Porto Alegre,Cliente_03376,2005-12-28 10:07:02
3377,M,PE,13216.0,Petrolina,Cliente_03377,1958-02-24 14:39:52
3378,M,PE,17263.0,Petrolina,Cliente_03378,2007-05-31 06:59:42
3379,M,SP,7584.0,São Paulo,Cliente_03379,1983-11-15 03:55:11
3380,M,GO,14719.0,Anápolis,Cliente_03380,1968-09-25 01:38:57
3381,F,PR,11704.0,Maringá,Cliente_03381,1984-02-05 13:56:25
3382,M,GO,17597.0,Anápolis,Cliente_03382,1959-07-03 10:38:13
3383,F,RJ,23189.0,Rio de Janeiro,Cliente_03383,1978-11-06 05:10:54
3384,F,PE,5549.0,Caruaru,Cliente_03384,1956-05-23 22:24:46
3385,F,MG,4957.0,Uberlândia,Cliente_03385,1993-11-01 06:04:50
3386,M,DF,21112.0,Brasília,Cliente_03386,1959-07-13 12:34:31
3387,F,PE,19132.0,Caruaru,Cliente_03387,1980-09-25 18:58:21
3388,F,RS,19051.0,Caxias do Sul,Cliente_03388,1991-03-20 01:11:16
3389,F,MG,4990.0,Belo Horizonte,Cliente_03389,1977-09-22 22:28:31
3390,M,RS,16970.0,Porto Alegre,Cliente_03390,1986-02-04 15:18:20
3391,M,BA,17689.0,Vitória da Conquista,Cliente_03391,1987-08-09 03:53:06
3392,F,DF,14662.0,Brasília,Cliente_03392,1997-10-26 13:11:03
3393,M,DF,19781.0,Brasília,Cliente_03393,1965-11-07 14:42:04
3394,M,SP,13228.0,Santos,Cliente_03394,1988-08-12 21:20:55
3395,F,PE,20063.0,Petrolina,Cliente_03395,1994-03-25 19:37:05
3396,F,SP,14412.0,Santos,Cliente_03396,1965-12-02 10:40:54
3397,M,SC,7455.0,Joinville,Cliente_03397,1985-01-07 18:45:26
3398,F,RS,11662.0,Pelotas,Cliente_03398,1955-09-26 19:51:12
3399,M,RJ,4220.0,Campos,Cliente_03399,2000-01-22 19:32:53
3400,M,RJ,12073.0,Niterói,Cliente_03400,1985-10-17 14:11:53
3401,M,SC,19827.0,Florianópolis,Cliente_03401,1969-01-08 04:39:34
3402,M,BA,12838.0,Vitória da Conquista,Cliente_03402,1981-05-14 09:08:19
3403,M,RJ,23796.0,Rio de Janeiro,Cliente_03403,1999-03-19 14:50:18
3404,M,RS,13175.0,Pelotas,Cliente_03404,1989-04-07 06:50:55
3405,F,RJ,21580.0,Rio de Janeiro,Cliente_03405,1967-10-28 21:57:14
3406,F,SC,15871.0,Blumenau,Cliente_03406,1983-09-03 11:49:15
3407,M,MG,20709.0,Belo Horizonte,Cliente_03407,1976-09-26 15:28:05
3408,M,SP,15436.0,São Paulo,Cliente_03408,1998-12-24 14:56:19
3409,M,PR,11519.0,Maringá,Cliente_03409,1989-12-13 17:53:34
3410,F,RS,9914.0,Porto Alegre,Cliente_03410,1971-09-10 23:05:54
3411,M,SP,3246.0,Santos,Cliente_03411,1955-07-22 15:49:07
3412,F,DF,18413.0,Brasília,Cliente_03412,1961-03-19 11:35:49
3413,M,GO,24268.0,Rio Verde,Cliente_03413,1957-09-03 05:17:08
3414,M,RJ,9825.0,Niterói,Cliente_03414,1985-10-17 13:27:45
3415,F,RJ,13495.0,Campos,Cliente_03415,1998-09-26 23:33:02
3416,F,BA,5986.0,Vitória da Conquista,Cliente_03416,1979-03-27 11:31:45
3417,M,SP,17985.0,Santos,Cliente_03417,1960-11-02 08:48:50
3418,M,GO,15828.0,Rio Verde,Cliente_03418,1957-06-01 14:03:06
3419,M,RJ,21607.0,Niterói,Cliente_03419,1968-06-05 01:29:09
3420,F,DF,20612.0,Brasília,Cliente_03420,1968-05-08 13:18:35
3421,F,BA,20429.0,Feira de Santana,Cliente_03421,1957-11-09 17:21:33
3422,F,SP,20442.0,Campinas,Cliente_03422,1999-06-15 06:35:12
3423,F,BA,24730.0,Feira de Santana,Cliente_03423,1967-02-08 07:41:14
3424,F,SP,12733.0,São Paulo,Cliente_03424,1979-12-01 17:50:46
3425,F,PE,18832.0,Petrolina,Cliente_03425,1986-04-15 17:28:23
3426,M,PE,11260.0,Caruaru,Cliente_03426,1997-02-26 07:45:26
3427,M,SC,17202.0,Blumenau,Cliente_03427,1990-04-14 22:05:30
3428,F,RS,22820.0,Caxias do Sul,Cliente_03428,2001-07-07 00:03:01
3429,M,BA,19937.0,Vitória da Conquista,Cliente_03429,1956-06-17 21:59:58
3430,M,SC,1693.0,Florianópolis,Cliente_03430,1996-07-07 16:20:19
3431,F,BA,20843.0,Feira de Santana,Cliente_03431,1956-07-10 23:52:50
3432,M,RJ,13112.0,Rio de Janeiro,Cliente_03432,1990-06-17 02:01:24
3433,F,PR,20807.0,Curitiba,Cliente_03433,2006-07-31 11:20:05
3434,F,BA,21123.0,Vitória da Conquista,Cliente_03434,1958-05-20 05:14:15
3435,M,RJ,21749.0,Niterói,Cliente_03435,1981-01-18 20:40:27
3436,F,GO,9729.0,Goiânia,Cliente_03436,1964-06-15 05:23:33
3437,F,PE,6066.0,Petrolina,Cliente_03437,2003-10-22 21:39:20
3438,F,SC,8095.0,Blumenau,Cliente_03438,1999-05-21 02:11:42
3439,F,PR,7109.0,Maringá,Cliente_03439,1999-09-10 19:54:49
3440,F,DF,21097.0,Brasília,Cliente_03440,1966-11-27 23:40:57
3441,F,PE,6608.0,Recife,Cliente_03441,1983-11-07 12:57:01
3442,F,SC,3283.0,Blumenau,Cliente_03442,1975-10-31 02:32:25
3443,F,PR,11658.0,Maringá,Cliente_03443,1986-03-03 22:33:07
3444,M,DF,23714.0,Brasília,Cliente_03444,1964-09-30 01:45:53
3445,M,MG,7331.0,Juiz de Fora,Cliente_03445,1973-06-30 15:30:51
3446,M,RJ,1541.0,Rio de Janeiro,Cliente_03446,1958-11-04 01:34:48
3447,F,MG,12686.0,Juiz de Fora,Cliente_03447,1993-09-12 20:55:06
